dummy,first,second,Grid,Lat,Long
,413372,185464,SU1337285464,51.567893,-1.8084686
,539261,210391,TL3926110391,51.774872,0.017075368
,535666,193784,TQ3566693784,51.626525,-0.041452737
,422048,253020,SP2204853020,52.175002,-1.6790045
,350177,190450,ST5017790450,51.610665,-2.7209021
,371172,859784,NJ7117259784,57.627087,-2.4843481
,432207,557282,NZ3220757282,54.909219,-1.4991933
,573300,363000,TF7330063000,53.135974,0.58917433
,603057,163995,TR0305763995,51.338767,0.91388505
,549545,180595,TQ4954580595,51.504508,0.15330231
,111100,572064,NW1110072064,54.959231,-6.5146994
,619336,244656,TM1933644656,52.056849,1.1979147
,494651,179516,SU9465179516,51.506659,-0.63760787
,341283,186111,ST4128386111,51.570797,-2.8486011
,321114,176159,ST2111476159,51.478866,-3.1373266
,531139,281752,TL3113981752,52.418048,-0.073137229
,345479,408342,SD4547908342,53.568838,-2.8247247
,451267,300918,SK5126700918,52.603637,-1.2444436
,454600,522200,NZ5460022200,54.592048,-1.156537
,255156,793734,NN5515693734,57.011945,-4.3869496
,393896,836643,NJ9389636643,57.420109,-2.1032754
,284154,180554,SS8415480554,51.511998,-3.6707794
,252096,877941,NH5209677941,57.766679,-4.4879968
,345240,428464,SD4524028464,53.749654,-2.8318876
,509849,343309,TF0984943309,52.975885,-0.36550604
,342203,363955,SJ4220363955,53.169556,-2.8660534
,549545,180595,TQ4954580595,51.504508,0.15330231
,560056,230336,TL6005630336,51.948493,0.32746435
,561216,321368,TF6121621368,52.765851,0.38801983
,215625,798782,NN1562598782,57.043135,-5.0407242
,125543,588481,NW2554388481,55.114498,-6.3055737
,520686,414635,TA2068614635,53.614367,-0.17711419
,675550,599192,SV0000000000,55.209993,2.3299985
,515395,175228,TQ1539575228,51.464269,-0.34023947
,359884,385001,SJ5988485001,53.360352,-2.604241
,429152,463684,SE2915263684,54.068274,-1.5560428
,90156,585774,NV9015685774,55.069424,-6.8554704
,360058,124101,ST6005824101,51.014891,-2.5707632
,334413,790888,NO3441390888,57.004466,-3.0814107
,378241,121816,ST7824121816,50.995323,-2.3114256
,319930,200123,SO1993000123,51.694124,-3.1598463
,123206,549605,NW2320649605,54.764845,-6.3046599
,378976,785963,NO7897685963,56.964413,-2.347373
,542047,283203,TL4204783203,52.428363,0.087760528
,377569,212155,SO7756912155,51.807578,-2.3267428
,312268,384037,SJ1226884037,53.345923,-3.3192935
,468504,169713,SU6850469713,51.422298,-1.0161738
,388690,839555,NJ8869039555,57.446165,-2.1900857
,350872,573673,NY5087273673,55.055102,-2.7705774
,279500,604500,NS7950004500,55.319764,-3.9004834
,259443,50013,SX5944350013,50.333232,-3.9762994
,397308,350565,SJ9730850565,53.052336,-2.0416114
,332013,199276,ST3201399276,51.688106,-2.9848953
,318335,717885,NO1833517885,56.346241,-3.3228477
,354000,1028400,HY5400028400,59.139897,-2.8056607
,215493,571022,NX1549371022,54.999476,-4.8861668
,212621,775052,NN1262175052,56.829058,-5.0725904
,495240,241889,SP9524041889,52.067195,-0.61202362
,407528,441612,SE0752841612,53.870663,-1.8869978
,314195,1009356,HY1419509356,58.962756,-3.4936579
,250488,608948,NS5048808948,55.351734,-4.3596603
,218907,381977,SH1890781977,53.303697,-4.7192145
,497008,426253,SE9700826253,53.723672,-0.53127414
,456147,317552,SK5614717552,52.752674,-1.1695652
,481091,108860,SU8109108860,50.873561,-0.84887442
,268554,603493,NS6855403493,55.307917,-4.0723864
,523376,412410,TA2337612410,53.593753,-0.13735377
,245959,865205,NH4595965205,57.650332,-4.5828888
,302000,969500,ND0200069500,58.602359,-3.6881358
,440389,1183121,HU4038983121,60.529655,-1.2659392
,450243,91601,SZ5024391601,50.721869,-1.2896063
,151403,947774,NB5140347774,58.347738,-6.2503002
,76152,526561,NV7615226561,54.53044,-7.0077911
,525601,312745,TF2560112745,52.697823,-0.14279738
,161763,755977,NM6176355977,56.634823,-5.886445
,397619,139793,ST9761939793,51.157385,-2.0354261
,488845,475039,SE8884575039,54.163477,-0.64077304
,214370,748440,NN1437048440,56.591023,-5.024736
,466650,427050,SE6665027050,53.735589,-0.99109683
,321925,177854,ST2192577854,51.494217,-3.1260262
,317830,713430,NO1783013430,56.30614,-3.3296235
,142695,934003,NB4269534003,58.219399,-6.3833335
,522769,413413,TA2276913413,53.602906,-0.14612528
,131345,929229,NB3134529229,58.169889,-6.5704175
,219630,751060,NN1963051060,56.616581,-4.9410299
,213510,746040,NN1351046040,56.569151,-5.0369913
,563499,318540,TF6349918540,52.739766,0.42041577
,203172,792453,NN0317292453,56.981224,-5.240682
,215301,737604,NN1530137604,56.494175,-5.001888
,211851,775367,NN1185175367,56.831573,-5.0854219
,459605,399059,SK5960599059,53.484881,-1.1032248
,562574,232044,TL6257432044,51.963107,0.36487617
,506662,342377,TF0666242377,52.968153,-0.41325549
,270100,610600,NS7010010600,55.372147,-4.0513446
,285677,636040,NS8567736040,55.604499,-3.8161743
,502851,222456,TL0285122456,51.891178,-0.50684972
,519579,295251,TL1957995251,52.541993,-0.23818682
,443894,311290,SK4389411290,52.697516,-1.351926
,213675,86266,SX1367586266,50.646212,-4.6368279
,456834,279582,SP5683479582,52.411296,-1.1658899
,528427,120656,TQ2842720656,50.971012,-0.17226533
,563536,176914,TQ6353676914,51.467567,0.35301078
,206993,739515,NN0699339515,56.507985,-5.1380377
,303627,192833,ST0362792833,51.626032,-3.3936357
,313506,686540,NT1350686540,56.063851,-3.3907203
,259717,902222,NC5971702222,57.987033,-4.3743342
,224709,760249,NN2470960249,56.700957,-4.8646297
,275801,656790,NS7580156790,55.788408,-3.9822438
,246861,813520,NH4686113520,57.186834,-4.5355085
,168500,628500,NR6850028500,55.495291,-5.6665847
,405327,855492,NK0532755492,57.589433,-1.9125573
,272444,341208,SH7244441208,52.953038,-3.9001165
,411023,284169,SP1102384169,52.455365,-1.8392145
,69965,547528,NV6996547528,54.714124,-7.1266209
,200566,754831,NN0056654831,56.64268,-5.2540818
,373718,193008,ST7371893008,51.63526,-2.3811453
,361519,172592,ST6151972592,51.450995,-2.5551618
,323203,699536,NT2320399536,56.182242,-3.238772
,193443,684327,NR9344384327,56.007248,-5.3147103
,345386,431543,SD4538631543,53.77734,-2.8302196
,439656,261797,SP3965661797,52.252925,-1.4205048
,344958,382511,SJ4495882511,53.336627,-2.828061
,379562,206053,SO7956206053,51.752792,-2.2974754
,233712,636561,NS3371236561,55.594195,-4.6404844
,317987,942705,ND1798742705,58.3651,-3.403501
,239414,857013,NH3941457013,57.574544,-4.6869927
,350539,495939,SD5053995939,54.356568,-2.7625673
,374703,218612,SO7470318612,51.865508,-2.3687847
,571684,310953,TF7168410953,52.669094,0.53757328
,623659,137267,TR2365937267,51.091082,1.1925394
,443155,310530,SK4315510530,52.690744,-1.3629598
,306010,371532,SJ0601071532,53.232477,-3.4095605
,191754,211158,SM9175411158,51.760284,-5.0189696
,394431,460025,SD9443160025,54.036175,-2.086521
,315099,212232,SO1509912232,51.802261,-3.2326841
,117309,596785,NW1730996785,55.184269,-6.4425487
,325321,513428,NY2532113428,54.510634,-3.1549404
,216991,775784,NN1699175784,56.837366,-5.0016087
,219997,778186,NN1999778186,56.86009,-4.9541063
,222504,775903,NN2250475903,56.840572,-4.9114537
,113992,516027,NW1399216027,54.45883,-6.4146875
,309884,722143,NO0988422143,56.382948,-3.4609906
,342321,459311,SD4232159311,54.026553,-2.8819657
,135307,553534,NW3530753534,54.806584,-6.1206715
,133545,847925,NG3354547925,57.443184,-6.44254
,254288,204746,SN5428804746,51.722451,-4.1109457
,256423,614614,NS5642314614,55.404377,-4.2690486
,311550,840550,NJ1155040550,57.446611,-3.4753926
,221500,578500,NX2150078500,55.068785,-4.7970536
,51087,551083,NV5108751083,54.733203,-7.4226155
,147788,570314,NW4778870314,54.963451,-5.9416452
,247750,601586,NS4775001586,55.284798,-4.3988058
,215473,89507,SX1547389507,50.675899,-4.6130409
,143573,54771,SW4357354771,50.336912,-5.6049599
,70143,537929,NV7014337929,54.628322,-7.113035
,128784,536599,NW2878436599,54.651324,-6.2061038
,392463,233374,SO9246333374,51.998756,-2.1111921
,332784,329206,SJ3278429206,52.856132,-2.9996863
,216165,88033,SX1616588033,50.662877,-4.6025248
,288880,662140,NS8888062140,55.83964,-3.7759718
,278361,907028,NC7836107028,58.035664,-4.0617339
,342293,353022,SJ4229353022,53.0713,-2.8627368
,241195,769762,NN4119569762,56.792227,-4.6015927
,550047,293013,TL5004793013,52.514354,0.20974099
,280968,634257,NS8096834257,55.587358,-3.8901039
,268331,616048,NS6833116048,55.420597,-4.0818092
,443800,1161960,HU4380061960,60.339325,-1.2084287
,127265,541491,NW2726541491,54.694348,-6.2341485
,357957,431898,SD5795731898,53.7817,-2.6395248
,181797,868972,NG8179768972,57.657606,-5.6593022
,258627,360025,SH5862760025,53.118607,-4.1138928
,267909,344424,SH6790944424,52.980832,-3.9688902
,208017,728674,NN0801728674,56.411152,-5.1134509
,249655,820941,NH4965520941,57.254357,-4.4938205
,382227,408975,SD8222708975,53.577067,-2.2698895
,649060,317282,TG4906017282,52.695886,1.6844844
,157517,543117,NW5751743117,54.724407,-5.767212
,396192,298580,SO9619298580,52.585013,-2.0576359
,321972,164932,ST2197264932,51.378056,-3.1224976
,397081,1138943,HT9708138943,60.135006,-2.0543499
,164429,649830,NR6442949830,55.684594,-5.7490962
,495219,181513,SU9521981513,51.524515,-0.6288875
,202386,904706,NC0238604706,57.987532,-5.3444524
,147908,786328,NM4790886328,56.899526,-6.1416167
,141577,779605,NM4157779605,56.835812,-6.2384375
,137593,799241,NM3759399241,57.009477,-6.3238779
,446456,1142794,HU4645642794,60.166964,-1.1647167
,428615,516869,NZ2861516869,54.546274,-1.559173
,454253,391507,SK5425391507,53.417585,-1.1851695
,398767,627958,NT9876727958,55.545329,-2.0210981
,399286,627979,NT9928627979,55.545519,-2.0128731
,429494,517295,NZ2949417295,54.550052,-1.5455431
,428852,516827,NZ2885216827,54.545883,-1.5555136
,344780,1011192,HY4478011192,58.984286,-2.9624354
,492757,225085,SP9275725085,51.916578,-0.65277562
,485187,238751,SP8518738751,52.040624,-0.75942177
,453453,195744,SU5345395744,51.657948,-1.2286663
,392955,93272,SY9295593272,50.739014,-2.1012027
,257240,360808,SH5724060808,53.12527,-4.1349508
,410549,239577,SP1054939577,52.05448,-1.8475679
,222889,795160,NN2288995160,57.013488,-4.9186203
,273301,612213,NS7330112213,55.387469,-4.0016
,170862,40261,SW7086240261,50.217875,-5.2133522
,435149,255064,SP3514955064,52.192701,-1.4872214
,303114,83972,SY0311483972,50.64735,-3.371726
,383131,304665,SJ8313104665,52.639464,-2.250718
,256968,361136,SH5696861136,53.128144,-4.139159
,389339,527923,NY8933927923,54.6463,-2.1667224
,298158,650900,NS9815850900,55.740738,-3.6236815
,453510,164953,SU5351064953,51.381113,-1.2325082
,464046,336291,SK6404636291,52.920227,-1.0488785
,351373,131348,ST5137331348,51.079382,-2.6955379
,615642,300729,TG1564200729,52.561638,1.1800184
,411917,846754,NK1191746754,57.510821,-1.8027554
,447301,373737,SK4730173737,53.258536,-1.2924082
,510599,178669,TQ1059978669,51.496154,-0.40817395
,436979,389555,SK3697989555,53.40153,-1.4452876
,481633,250599,SP8163350599,52.147655,-0.80839153
,476307,518514,NZ7630718514,54.556124,-0.82162745
,306039,621476,NT0603921476,55.478041,-3.4881595
,334232,105025,ST3423205025,50.840997,-2.9354327
,545779,228669,TL4577928669,51.937437,0.11918377
,462119,158890,SU6211958890,51.325727,-1.109878
,464386,154816,SU6438654816,51.288848,-1.0780813
,453452,195723,SU5345295723,51.65776,-1.228684
,440075,391650,SK4007591650,53.420135,-1.3984598
,353538,181753,ST5353881753,51.53276,-2.6712158
,514966,149202,TQ1496649202,51.230436,-0.35481074
,309143,670530,NT0914370530,55.919243,-3.4553532
,357450,239700,SO5745039700,52.054041,-2.6219504
,322288,468359,SD2228868359,54.105223,-3.1900309
,476556,206578,SP7655606578,51.752673,-0.89236438
,426427,318855,SK2642718855,52.766651,-1.6097748
,436639,314607,SK3663914607,52.727872,-1.4589058
,518460,111380,TQ1846011380,50.889769,-0.31716251
,495886,374623,SK9588674623,53.259955,-0.5640301
,383781,348429,SJ8378148429,53.032893,-2.2433036
,322812,332448,SJ2281232448,52.88393,-3.1485224
,480060,385968,SK8006085968,53.364529,-0.79835596
,441440,522394,NZ4144022394,54.595038,-1.3601547
,579269,226163,TL7926926163,51.905159,0.6045533
,431864,570273,NZ3186470273,55.025976,-1.5031048
,572912,191225,TQ7291291225,51.593336,0.49488259
,282793,196557,SS8279396557,51.655543,-3.6957302
,333094,185913,ST3309485913,51.568102,-2.9667024
,381828,215977,SO8182815977,51.842096,-2.2651729
,472654,320733,SK7265420733,52.779301,-0.92433489
,342135,376238,SJ4213576238,53.279945,-2.869304
,500254,269084,TL0025469084,52.310725,-0.53086904
,425805,400394,SE2580500394,53.499616,-1.6124582
,395129,585703,NY9512985703,55.165618,-2.0780002
,349208,404425,SD4920804425,53.534009,-2.7677858
,578833,244577,TL7883344577,52.070683,0.60781629
,549998,363104,TF4999863104,53.14397,0.24119988
,226693,796765,NN2669396765,57.029332,-4.8571637
,546683,363395,TF4668363395,53.147506,0.19180978
,521828,205528,TL2182805528,51.735231,-0.23716642
,359262,210910,SO5926210910,51.795346,-2.5921092
,436242,115515,SU3624215515,50.937947,-1.4855819
,400916,189181,SU0091689181,51.601469,-1.9881703
,389389,166695,ST8938966695,51.399186,-2.1539159
,402461,261001,SP0246161001,52.247185,-1.9653737
,389389,166695,ST8938966695,51.399186,-2.1539159
,419207,531034,NZ1920731034,54.674011,-1.7036799
,356455,489577,SD5645589577,54.299937,-2.6706133
,639014,278928,TM3901478928,52.356263,1.5085605
,284326,681187,NS8432681187,56.009613,-3.8568131
,360403,176373,ST6040376373,51.484913,-2.5716459
,426431,318856,SK2643118856,52.76666,-1.6097154
,363116,201920,SO6311601920,51.714788,-2.5352716
,511541,435141,TA1154135141,53.800622,-0.30791052
,492344,274767,SP9234474767,52.363188,-0.64529869
,446375,396433,SK4637596433,53.462609,-1.3029683
,321764,695893,NT2176495893,56.149286,-3.2608748
,357641,116971,ST5764116971,50.950606,-2.6043831
,434923,564875,NZ3492364875,54.977266,-1.4559135
,387595,297280,SO8759597280,52.573196,-2.1844717
,458327,400980,SE5832700980,53.502289,-1.1221253
,405398,317702,SK0539817702,52.756902,-1.9214556
,407548,375903,SK0754875903,53.280052,-1.8882581
,335210,184888,ST3521084888,51.559135,-2.9359883
,579617,190593,TQ7961790593,51.585564,0.5912529
,295290,658102,NS9529058102,55.804809,-3.6721086
,329964,391134,SJ2996491134,53.412347,-3.0551117
,459034,338800,SK5903438800,52.943351,-1.1229573
,453873,302669,SK5387302669,52.619125,-1.2056836
,435309,261924,SP3530961924,52.254362,-1.4841671
,338273,561594,NY3827361594,54.945165,-2.9651625
,573901,219919,TL7390119919,51.850774,0.52346063
,477740,236134,SP7774036134,52.018193,-0.86856564
,325596,702254,NO2559602254,56.207037,-3.2009937
,592600,171381,TQ9260071381,51.408738,0.7679476
,510749,178630,TQ1074978630,51.495774,-0.40602627
,504478,435057,TA0447835057,53.801332,-0.41513259
,455593,392111,SK5559392111,53.422874,-1.1649037
,466365,242159,SP6636542159,52.073828,-1.0331293
,245343,671600,NS4534371600,55.912564,-4.4759611
,403012,188462,SU0301288462,51.594997,-1.9579137
,367967,668389,NT6796768389,55.907533,-2.5139535
,502851,222456,TL0285122456,51.891178,-0.50684972
,466381,426676,SE6638126676,53.732262,-0.99525419
,313196,683767,NT1319683767,56.038888,-3.394798
,448748,389630,SK4874889630,53.401251,-1.2682799
,405327,855492,NK0532755492,57.589433,-1.9125573
,622065,302336,TG2206502336,52.57348,1.275689
,313798,108122,ST1379808122,50.866153,-3.2263124
,443165,311565,SK4316511565,52.700047,-1.3626764
,412926,183867,SU1292683867,51.553544,-1.8149614
,343170,398252,SJ4317098252,53.47791,-2.8577513
,563536,176914,TQ6353676914,51.467567,0.35301078
,478578,150676,SU7857850676,51.249851,-0.87551323
,341454,460919,SD4145460919,54.040905,-2.8955093
,514901,196616,TQ1490196616,51.656597,-0.34036454
,556768,174850,TQ5676874850,51.450936,0.2547416
,367911,357227,SJ6791157227,53.111256,-2.4808265
,220467,671157,NS2046771157,55.899951,-4.8731389
,184107,54669,SW8410754669,50.352253,-5.0362003
,460758,378442,SK6075878442,53.299456,-1.0898122
,549545,180595,TQ4954580595,51.504508,0.15330231
,345479,408342,SD4547908342,53.568838,-2.8247247
,516413,428413,TA1641328413,53.739113,-0.23651017
,456654,519399,NZ5665419399,54.566653,-1.1252929
,398525,864618,NJ9852564618,57.671433,-2.0263897
,335774,398525,SJ3577498525,53.479512,-2.9692296
,293973,679925,NS9397379925,56.000511,-3.701672
,452711,300246,SK5271100246,52.597459,-1.2232309
,408940,434920,SE0894034920,53.810494,-1.8657162
,261478,833306,NH6147833306,57.369074,-4.3049634
,112456,506231,NW1245606231,54.37019,-6.42882
,568868,176498,TQ6886876498,51.462265,0.42950316
,97523,523089,NV9752323089,54.51255,-6.6751245
,240358,63237,SX4035863237,50.447201,-4.249874
,411689,421815,SE1168921815,53.692652,-1.8244603
,420034,563262,NZ2003463262,54.963589,-1.6886381
,531958,271112,TL3195871112,52.322251,-0.065284313
,398939,854433,NJ9893954433,57.579949,-2.0193999
,397549,855489,NJ9754955489,57.589429,-2.0426546
,503243,226320,TL0324326320,51.925835,-0.49999903
,321782,744174,NO2178244174,56.582946,-3.2749847
,525354,409302,TA2535409302,53.565364,-0.10873227
,350791,241336,SO5079141336,52.068196,-2.7192921
,518598,111969,TQ1859811969,50.895035,-0.31501037
,262458,657551,NS6245857551,55.791627,-4.19525
,467489,113279,SU6748913279,50.915038,-1.0413441
,481450,378800,SK8145078800,53.299901,-0.77931299
,365607,199140,ST6560799140,51.689953,-2.4989424
,547338,222879,TL4733822879,51.885007,0.13937079
,335950,438956,SD3595038956,53.842881,-2.97493
,377420,433312,SD7742033312,53.795621,-2.344267
,355265,404367,SD5526504367,53.53404,-2.6764011
,387213,175784,ST8721375784,51.480865,-2.1855258
,428373,207617,SP2837307617,51.766518,-1.5902526
,429585,456441,SE2958556441,54.003154,-1.5501296
,494195,219978,SP9419519978,51.870433,-0.6332676
,277179,63873,SX7717963873,50.461789,-3.7317577
,452431,407886,SE5243107886,53.564976,-1.2098499
,125543,589083,NW2554389083,55.119892,-6.306155
,571652,167049,TQ7165267049,51.376545,0.46496757
,417371,564956,NZ1737164956,54.978911,-1.7301267
,406069,419935,SE0606919935,53.675849,-1.9096047
,354274,180141,ST5427480141,51.518327,-2.6603962
,565295,232270,TL6529532270,51.964335,0.40455197
,436764,378148,SK3676478148,53.299016,-1.4498421
,577686,191429,TQ7768691429,51.593685,0.56383332
,487933,260897,SP8793360897,52.239249,-0.71367574
,520537,414107,TA2053714107,53.609658,-0.17956938
